plotID,plot,size,structure,species,n,k
97RF,97RF-24-02,4,TB-semai,Kasongket,2,0
97RF,97RF-24-02,4,TB-semai,Ki asahan,3,0
97RF,97RF-24-02,4,TB-semai,Ki barela,4,0
97RF,97RF-24-02,25,Pancang,Sauheun,3,0
97RF,97RF-24-02,25,Pancang,Ipis kulit,4,0
97RF,97RF-24-02,25,Pancang,Ki mokla,2,0
97RF,97RF-24-02,25,Pancang,Hanjiat,3,0
97RF,97RF-24-02,25,Pancang,Angrit,3,0
97RF,97RF-24-02,100,Tiang,Ki teja,1,47
97RF,97RF-24-02,100,Tiang,Ipis kulit,1,51
97RF,97RF-24-02,100,Tiang,Ipis kulit,1,40
97RF,97RF-24-02,100,Tiang,Ki teja,1,51
97RF,97RF-24-02,400,Pohon,Ganitri,1,121
97RF,97RF-24-02,400,Pohon,Ganitri,1,74
97RF,97RF-24-02,400,Pohon,Ki teja,1,84
97RF,97RF-24-02,400,Pohon,Cangcaratan,1,64
97RF,97RF-24-02,400,Pohon,Hantap heulang,1,109
97RF,97RF-24-02,400,Pohon,Taritih,1,203
97RF,97RF-24-03,4,TB-semai,Cariang,4,0
97RF,97RF-24-03,4,TB-semai,Kaman,1,0
97RF,97RF-24-03,4,TB-semai,Bingbin,3,0
97RF,97RF-24-03,4,TB-semai,Sayar,2,0
97RF,97RF-24-03,4,TB-semai,Bangban,2,0
97RF,97RF-24-03,4,TB-semai,Jirak,2,0
97RF,97RF-24-03,4,TB-semai,Ki barela,1,0
97RF,97RF-24-03,25,Pancang,Ceuri,4,0
97RF,97RF-24-03,25,Pancang,Sauheun,1,0
97RF,97RF-24-03,25,Pancang,Bingbin,4,0
97RF,97RF-24-03,25,Pancang,Mara,13,0
97RF,97RF-24-03,25,Pancang,Cangkore,5,0
97RF,97RF-24-03,25,Pancang,Rotan,3,0
97RF,97RF-24-03,25,Pancang,Salak,4,0
97RF,97RF-24-03,25,Pancang,Hantap,1,0
97RF,97RF-24-03,25,Pancang,Ki beureum,3,0
97RF,97RF-24-03,25,Pancang,Ganitri,2,0
97RF,97RF-24-03,25,Pancang,Sayar,2,0
97RF,97RF-24-03,25,Pancang,Huru,3,0
97RF,97RF-24-03,25,Pancang,Ki tulang,4,0
97RF,97RF-24-03,100,Tiang,Ki teja,1,30
97RF,97RF-24-03,100,Tiang,Ki teja,1,51
97RF,97RF-24-03,100,Tiang,Pinango,1,41
97RF,97RF-24-03,100,Tiang,Pinango,1,60
97RF,97RF-24-03,100,Tiang,Ki jahe,1,35
97RF,97RF-24-03,100,Tiang,Rengas,1,40
97RF,97RF-24-03,400,Pohon,Ki teja,1,70
97RF,97RF-24-03,400,Pohon,Dahu,1,108
97RF,97RF-24-03,400,Pohon,Bengang,1,98
97RF,97RF-24-04,4,TB-semai,Rotan,6,0
97RF,97RF-24-04,4,TB-semai,Cariang,5,0
97RF,97RF-24-04,4,TB-semai,Hata,7,0
97RF,97RF-24-04,4,TB-semai,Tuak kalapa,1,0
97RF,97RF-24-04,25,Pancang,Bengang,3,0
97RF,97RF-24-04,25,Pancang,Cangkore,6,0
97RF,97RF-24-04,25,Pancang,Ki calung,2,0
97RF,97RF-24-04,25,Pancang,Huru payung,1,0
97RF,97RF-24-04,25,Pancang,Ki tulang,3,0
97RF,97RF-24-04,25,Pancang,Ipis kulit,3,0
97RF,97RF-24-04,100,Tiang,Ki calung,1,45
97RF,97RF-24-04,400,Pohon,Ki calung,1,47
97RF,97RF-24-04,400,Pohon,Ki teja,1,64
97RF,97RF-24-04,400,Pohon,Bengang,1,67
97RF,97RF-24-04,400,Pohon,Kuhkuran,1,66
97RF,97RF-24-04,400,Pohon,Angrit,1,73
97RF,97RF-24-05,4,TB-semai,Jingjing kulit,2,0
97RF,97RF-24-05,4,TB-semai,Hata,30,0
97RF,97RF-24-05,4,TB-semai,Katulampa,2,0
97RF,97RF-24-05,4,TB-semai,Gadel,2,0
97RF,97RF-24-05,4,TB-semai,Tukal takal,1,0
97RF,97RF-24-05,4,TB-semai,Hanjuang,3,0
97RF,97RF-24-05,25,Pancang,Bingbin,4,0
97RF,97RF-24-05,25,Pancang,Kaung,1,0
97RF,97RF-24-05,25,Pancang,Salak,7,0
97RF,97RF-24-05,25,Pancang,Rotan,11,0
97RF,97RF-24-05,25,Pancang,Papakuan,1,0
97RF,97RF-24-05,25,Pancang,Bangban,5,0
97RF,97RF-24-05,25,Pancang,Ki beureum,5,0
97RF,97RF-24-05,25,Pancang,Ipis kulit,9,0
97RF,97RF-24-05,25,Pancang,Tepus,3,0
97RF,97RF-24-05,25,Pancang,Kaman,5,0
97RF,97RF-24-05,100,Tiang,Ki huut,1,33
97RF,97RF-24-05,100,Tiang,Ki pare,1,43
97RF,97RF-24-05,100,Tiang,Jirak,1,59
97RF,97RF-24-05,100,Tiang,Heas,1,47
97RF,97RF-24-05,400,Pohon,Ki calung,1,108
97RF,97RF-24-05,400,Pohon,Ki calung,1,64
97RF,97RF-24-05,400,Pohon,Ganitri,1,90
97RF,97RF-24-05,400,Pohon,Pinango,1,67
97RF,97RF-24-05,400,Pohon,Ki calung,1,102
76FB,76FB-22-01,4,TB-semai,Bingbin,17,0
76FB,76FB-22-01,4,TB-semai,Kaman,2,0
76FB,76FB-22-01,4,TB-semai,Rotan,3,0
76FB,76FB-22-01,4,TB-semai,Jingjing kulit,2,0
76FB,76FB-22-01,4,TB-semai,Bulu muka,3,0
76FB,76FB-22-01,4,TB-semai,Ki calung,4,0
76FB,76FB-22-01,4,TB-semai,Bangban,4,0
76FB,76FB-22-01,25,Pancang,Bingbin,5,0
76FB,76FB-22-01,25,Pancang,Kaman,6,0
76FB,76FB-22-01,25,Pancang,Ki beureum,2,0
76FB,76FB-22-01,25,Pancang,Heucit,3,0
76FB,76FB-22-01,25,Pancang,Buluh,3,0
76FB,76FB-22-01,25,Pancang,kinangsih,4,0
76FB,76FB-22-01,25,Pancang,Angrit,3,0
76FB,76FB-22-01,25,Pancang,Caril,2,0
76FB,76FB-22-01,25,Pancang,katulampa,1,0
76FB,76FB-22-01,25,Pancang,Ki huut,3,0
76FB,76FB-22-01,100,Tiang,Ki kacang,1,41
76FB,76FB-22-01,100,Tiang,Peuris,1,46
76FB,76FB-22-01,100,Tiang,Ki bonteng,1,46
76FB,76FB-22-01,100,Tiang,Salam,1,43
76FB,76FB-22-01,100,Tiang,Peuris,1,46
76FB,76FB-22-01,100,Tiang,Teureup,1,47
76FB,76FB-22-01,400,Pohon,Ki jahe,1,149
76FB,76FB-22-01,400,Pohon,Salam,1,91
76FB,76FB-22-01,400,Pohon,Salam,1,101
76FB,76FB-22-01,400,Pohon,Ki calung,1,63
76FB,76FB-22-01,400,Pohon,Dahu,1,119
76FB,76FB-22-01,400,Pohon,Ki sampang,1,111
76FB,76FB-22-01,400,Pohon,Ki sampang,1,106
76FB,76FB-22-01,400,Pohon,Ki harupat,1,93
76FB,76FB-22-01,400,Pohon,Ki calung,1,108
76FB,76FB-22-01,400,Pohon,Ki sampang,1,105
76FB,76FB-22-01,400,Pohon,Ki harupat,1,103
76FB,76FB-22-02,4,TB-semai,Parasi,3,0
76FB,76FB-22-02,4,TB-semai,Bingbin,5,0
76FB,76FB-22-02,4,TB-semai,Papakuan,6,0
76FB,76FB-22-02,4,TB-semai,Ki barela,2,0
76FB,76FB-22-02,4,TB-semai,Rotan,5,0
76FB,76FB-22-02,4,TB-semai,Haraghag,3,0
76FB,76FB-22-02,25,Pancang,Ki beureum,4,0
76FB,76FB-22-02,25,Pancang,Ki jahe,2,0
76FB,76FB-22-02,25,Pancang,Jirak,6,0
76FB,76FB-22-02,25,Pancang,Ipis kulit,3,0
76FB,76FB-22-02,25,Pancang,Mara,2,0
76FB,76FB-22-02,25,Pancang,Ki sampang,2,0
76FB,76FB-22-02,25,Pancang,Cangkore,3,0
76FB,76FB-22-02,25,Pancang,Ki soge,1,0
76FB,76FB-22-02,100,Tiang,Jirak,1,49
76FB,76FB-22-02,100,Tiang,Angrit,1,55
76FB,76FB-22-02,100,Tiang,Ki teja,1,41
76FB,76FB-22-02,100,Tiang,Ki teja,1,38
76FB,76FB-22-02,100,Tiang,Ki pare,1,59
76FB,76FB-22-02,100,Tiang,Hanjiat,1,50
76FB,76FB-22-02,400,Pohon,Jirak,1,61
76FB,76FB-22-02,400,Pohon,Ki kacang,1,69
76FB,76FB-22-02,400,Pohon,Ki kacang,1,71
76FB,76FB-22-02,400,Pohon,Ki laja,1,62
76FB,76FB-22-02,400,Pohon,Hanjiat,1,84
76FB,76FB-22-03,4,TB-semai,Cariang,3,0
76FB,76FB-22-03,4,TB-semai,Papakuan,5,0
76FB,76FB-22-03,4,TB-semai,Bangban,2,0
76FB,76FB-22-03,4,TB-semai,Bingbin,6,0
76FB,76FB-22-03,4,TB-semai,Haraghag,11,0
76FB,76FB-22-03,4,TB-semai,Rotan,7,0
76FB,76FB-22-03,4,TB-semai,Huni,2,0
76FB,76FB-22-03,4,TB-semai,Ki huut,2,0
76FB,76FB-22-03,25,Pancang,Hanjuang,3,0
76FB,76FB-22-03,25,Pancang,Cangkore,4,0
76FB,76FB-22-03,25,Pancang,Hanjuang,4,0
76FB,76FB-22-03,25,Pancang,Ipis kulit,5,0
76FB,76FB-22-03,25,Pancang,Cangcaratan,4,0
76FB,76FB-22-03,25,Pancang,Papakuan,3,0
76FB,76FB-22-03,25,Pancang,Rotan,5,0
76FB,76FB-22-03,25,Pancang,Jirak,6,0
76FB,76FB-22-03,100,Tiang,Cangcaratan,1,47
76FB,76FB-22-03,100,Tiang,Cangcaratan,1,47
76FB,76FB-22-03,100,Tiang,Cangcaratan,1,45
76FB,76FB-22-03,100,Tiang,Ki sampang,1,47
76FB,76FB-22-03,100,Tiang,Ipis kulit,1,36
76FB,76FB-22-03,100,Tiang,Kuhkuran,1,43
76FB,76FB-22-03,100,Tiang,Ki sampang,1,55
76FB,76FB-22-03,100,Tiang,Ki soge,1,47
76FB,76FB-22-03,400,Pohon,Ki teja,1,62
76FB,76FB-22-03,400,Pohon,Dahu,1,94
76FB,76FB-22-03,400,Pohon,Pinango,1,80
76FB,76FB-22-03,400,Pohon,Heas,1,82
76FB,76FB-22-04,4,TB-semai,Ki barela,6,0
76FB,76FB-22-04,4,TB-semai,Papakuan,8,0
76FB,76FB-22-04,4,TB-semai,Cangkore,3,0
76FB,76FB-22-04,4,TB-semai,Cariang,3,0
76FB,76FB-22-04,4,TB-semai,Rotan,2,0
76FB,76FB-22-04,4,TB-semai,Parasi,4,0
76FB,76FB-22-04,4,TB-semai,Tuak kalapa,1,0
76FB,76FB-22-04,4,TB-semai,Haraghag,5,0
76FB,76FB-22-04,4,TB-semai,Heas,3,0
76FB,76FB-22-04,4,TB-semai,Bingbin,4,0
76FB,76FB-22-04,25,Pancang,Bisoro,3,0
76FB,76FB-22-04,25,Pancang,Ki merak,4,0
76FB,76FB-22-04,25,Pancang,Cangcaratan,1,0
76FB,76FB-22-04,25,Pancang,Ganitri,1,0
76FB,76FB-22-04,25,Pancang,Teureup,2,0
76FB,76FB-22-04,100,Tiang,Ki teja,1,45
76FB,76FB-22-04,100,Tiang,Ki kacang,1,59
76FB,76FB-22-04,100,Tiang,Heas,1,43
76FB,76FB-22-04,100,Tiang,Kiara,1,45
76FB,76FB-22-04,400,Pohon,Ki pare,1,67
76FB,76FB-22-04,400,Pohon,Ki pare,1,62
76FB,76FB-22-04,400,Pohon,Ki huut,1,67
76FB,76FB-22-04,400,Pohon,Ki kacang,1,75
76FB,76FB-22-05,4,TB-semai,Hanam,1,0
76FB,76FB-22-05,4,TB-semai,Rotan,1,0
76FB,76FB-22-05,4,TB-semai,Bingbin,2,0
76FB,76FB-22-05,25,Pancang,Cangkore,6,0
76FB,76FB-22-05,25,Pancang,Cangcaratan,3,0
76FB,76FB-22-05,25,Pancang,Benying,1,0
76FB,76FB-22-05,25,Pancang,Jirak,5,0
76FB,76FB-22-05,25,Pancang,Ki langir,3,0
76FB,76FB-22-05,100,Tiang,Cangcaratan,1,41
76FB,76FB-22-05,100,Tiang,Ki kacang,1,38
76FB,76FB-22-05,100,Tiang,Ki pare,1,59
76FB,76FB-22-05,100,Tiang,Pinango,1,34
76FB,76FB-22-05,100,Tiang,Jirak,1,52
76FB,76FB-22-05,400,Pohon,Ki pare,1,71
76FB,76FB-22-05,400,Pohon,Purut,1,72
76FB,76FB-25-01,4,TB-semai,Cariang,1,0
76FB,76FB-25-01,4,TB-semai,Parasi,4,0
76FB,76FB-25-01,4,TB-semai,Pandan,3,0
76FB,76FB-25-01,4,TB-semai,Papakuan,3,0
76FB,76FB-25-01,4,TB-semai,Hata,2,0
76FB,76FB-25-01,4,TB-semai,Rotan,1,0
76FB,76FB-25-01,4,TB-semai,Carulang,1,0
76FB,76FB-25-01,4,TB-semai,Salam,1,0
76FB,76FB-25-01,4,TB-semai,Ki huut,4,0
76FB,76FB-25-01,4,TB-semai,Tuak kalapa,2,0
76FB,76FB-25-01,25,Pancang,Cangkuang,7,0
76FB,76FB-25-01,25,Pancang,Rotan,3,0
76FB,76FB-25-01,25,Pancang,Padali,4,0
76FB,76FB-25-01,25,Pancang,Ki huut,3,0
76FB,76FB-25-01,25,Pancang,Salam,4,0
76FB,76FB-25-01,25,Pancang,Bingbin,1,0
76FB,76FB-25-01,25,Pancang,Ceuri,3,0
76FB,76FB-25-01,25,Pancang,Purut,4,0
76FB,76FB-25-01,100,Tiang,Heas,1,46
76FB,76FB-25-01,100,Tiang,Parahral,1,60
76FB,76FB-25-01,100,Tiang,Ceuri,1,31
76FB,76FB-25-01,100,Tiang,Ki teja,1,38
76FB,76FB-25-01,100,Tiang,Bengang,1,58
76FB,76FB-25-01,100,Tiang,Parahral,1,89
76FB,76FB-25-01,400,Pohon,Ki huut,1,67
76FB,76FB-25-01,400,Pohon,Ceuri,1,74
76FB,76FB-25-01,400,Pohon,Bengang,1,85
76FB,76FB-25-01,400,Pohon,Kuhkuran,1,77
76FB,76FB-25-01,400,Pohon,Heas,1,106
76FB,76FB-25-01,400,Pohon,Ki beureum,1,100
76FB,76FB-25-01,400,Pohon,Ki huut,1,63
76FB,76FB-25-01,400,Pohon,Hareumeung,1,67
76FB,76FB-25-01,400,Pohon,Padali,1,66
76FB,76FB-25-01,400,Pohon,Ki calung,1,66
76FB,76FB-25-02,4,TB-semai,Ki sejen,4,0
76FB,76FB-25-02,4,TB-semai,Pandan,1,0
76FB,76FB-25-02,4,TB-semai,Kasongket,3,0
76FB,76FB-25-02,4,TB-semai,Lampeni ,2,0
76FB,76FB-25-02,4,TB-semai,Gadel,1,0
76FB,76FB-25-02,25,Pancang,Bingbin,3,0
76FB,76FB-25-02,25,Pancang,Salam,3,0
76FB,76FB-25-02,25,Pancang,Dahu,1,0
76FB,76FB-25-02,25,Pancang,Ki huut,4,0
76FB,76FB-25-02,25,Pancang,Heucit,1,0
76FB,76FB-25-02,25,Pancang,Bengang,2,0
76FB,76FB-25-02,25,Pancang,Rotan,1,0
76FB,76FB-25-02,100,Tiang,Ki huut,1,53
76FB,76FB-25-02,400,Pohon,Padali,1,75
76FB,76FB-25-02,400,Pohon,Heucit,1,85
76FB,76FB-25-02,400,Pohon,Lame,1,68
76FB,76FB-25-02,400,Pohon,Ki huut,1,263
76FB,76FB-25-02,400,Pohon,Kuhkuran,1,76
76FB,76FB-25-02,400,Pohon,Padali,1,65
76FB,76FB-25-02,400,Pohon,Padali,1,65
76FB,76FB-25-02,400,Pohon,Salam,1,78
76FB,76FB-25-02,400,Pohon,Ki kacang,1,79
76FB,76FB-25-02,400,Pohon,Hareumeung,1,73
76FB,76FB-25-02,400,Pohon,Salam,1,61
76FB,76FB-25-03,4,TB-semai,Gadel,2,0
76FB,76FB-25-03,4,TB-semai,Cariang,1,0
76FB,76FB-25-03,4,TB-semai,Ceuri,1,0
76FB,76FB-25-03,4,TB-semai,Rotan,1,0
76FB,76FB-25-03,4,TB-semai,Ki teja,1,0
76FB,76FB-25-03,25,Pancang,Bengang,1,0
76FB,76FB-25-03,25,Pancang,Cangkore,1,0
76FB,76FB-25-03,25,Pancang,Ki beureum,1,0
76FB,76FB-25-03,25,Pancang,Heucit,1,0
76FB,76FB-25-03,25,Pancang,Benying,1,0
76FB,76FB-25-03,25,Pancang,Putat,1,0
76FB,76FB-25-03,100,Tiang,Teureup,1,34
76FB,76FB-25-03,100,Tiang,Putat,1,38
76FB,76FB-25-03,100,Tiang,Jirak,1,41
76FB,76FB-25-03,100,Tiang,Ki segel,1,40
76FB,76FB-25-03,400,Pohon,Salam,1,52
76FB,76FB-25-03,400,Pohon,Ceuri,1,86
76FB,76FB-25-03,400,Pohon,Padali,1,64
76FB,76FB-25-03,400,Pohon,Purut,1,103
76FB,76FB-25-03,400,Pohon,Ceuri,1,67
76FB,76FB-25-03,400,Pohon,Cangcaratan,1,63
76FB,76FB-25-03,400,Pohon,Padali,1,73
76FB,76FB-25-03,400,Pohon,Padali,1,99
76FB,76FB-25-04,4,TB-semai,Rotan,10,0
76FB,76FB-25-04,4,TB-semai,Bingbin,5,0
76FB,76FB-25-04,4,TB-semai,Harendong bulu,4,0
76FB,76FB-25-04,4,TB-semai,Tuak kalapa,2,0
76FB,76FB-25-04,4,TB-semai,Hanjuang,1,0
76FB,76FB-25-04,4,TB-semai,Parasi,4,0
76FB,76FB-25-04,25,Pancang,Kuhkuran,1,0
76FB,76FB-25-04,25,Pancang,Lampeni ,1,0
76FB,76FB-25-04,25,Pancang,Burung dahu,1,0
76FB,76FB-25-04,25,Pancang,Cangkore,3,0
76FB,76FB-25-04,25,Pancang,Salam,4,0
76FB,76FB-25-04,25,Pancang,Mara,1,0
76FB,76FB-25-04,25,Pancang,Bengang,2,0
76FB,76FB-25-04,100,Tiang,Dahu,1,30
76FB,76FB-25-04,100,Tiang,Ki teja,1,39
76FB,76FB-25-04,100,Tiang,Heas,1,50
76FB,76FB-25-04,100,Tiang,Padali,1,53
76FB,76FB-25-04,100,Tiang,Ki endog,1,45
76FB,76FB-25-04,100,Tiang,Taritih,1,36
76FB,76FB-25-04,100,Tiang,Cangcaratan,1,34
76FB,76FB-25-04,100,Tiang,Cangcaratan,1,36
76FB,76FB-25-04,100,Tiang,Ki laja,1,42
76FB,76FB-25-04,100,Tiang,Purut,1,50
76FB,76FB-25-04,400,Pohon,Lame,1,110
76FB,76FB-25-04,400,Pohon,Padali,1,85
76FB,76FB-25-04,400,Pohon,Puspa,1,66
76FB,76FB-25-04,400,Pohon,Salam,1,65
76FB,76FB-25-04,400,Pohon,Salam,1,78
76FB,76FB-25-05,4,TB-semai,Rotan,5,0
76FB,76FB-25-05,4,TB-semai,Tuak kalapa,3,0
76FB,76FB-25-05,4,TB-semai,Saung ringgeng,2,0
76FB,76FB-25-05,4,TB-semai,Ki huut,5,0
76FB,76FB-25-05,4,TB-semai,Purut,3,0
76FB,76FB-25-05,4,TB-semai,Ceuri,1,0
76FB,76FB-25-05,25,Pancang,Hantap heulang,1,0
76FB,76FB-25-05,25,Pancang,Salam,3,0
76FB,76FB-25-05,25,Pancang,Rotan,4,0
76FB,76FB-25-05,25,Pancang,Buluh,3,0
76FB,76FB-25-05,25,Pancang,Ki huut,2,0
76FB,76FB-25-05,25,Pancang,Canar,1,0
76FB,76FB-25-05,25,Pancang,Padali,3,0
76FB,76FB-25-05,25,Pancang,Hanjiat,1,0
76FB,76FB-25-05,25,Pancang,Bingbin,3,0
76FB,76FB-25-05,25,Pancang,Purut,2,0
76FB,76FB-25-05,25,Pancang,Buluh,5,0
76FB,76FB-25-05,100,Tiang,Kuhkuran,1,30
76FB,76FB-25-05,100,Tiang,Padali,1,49
76FB,76FB-25-05,100,Tiang,Padali,1,52
76FB,76FB-25-05,100,Tiang,Padali,1,55
76FB,76FB-25-05,100,Tiang,Heas,1,51
76FB,76FB-25-05,400,Pohon,Salam,1,249
76FB,76FB-25-05,400,Pohon,Kuhkuran,1,74
76FB,76FB-25-05,400,Pohon,Padali,1,99
76FB,76FB-25-05,400,Pohon,Ki lilin,1,79
76FB,76FB-25-05,400,Pohon,Ceuri,1,101
76FB,76FB-25-05,400,Pohon,Ki harupat,1,62
76FB,76FB-23-01,4,TB-semai,Bingbin,3,0
76FB,76FB-23-01,4,TB-semai,Heas,1,0
76FB,76FB-23-01,4,TB-semai,Kakaduan,2,0
76FB,76FB-23-01,4,TB-semai,Rotan,3,0
76FB,76FB-23-01,4,TB-semai,Sayar,1,0
76FB,76FB-23-01,25,Pancang,Kakaduan,1,0
76FB,76FB-23-01,25,Pancang,Heucit,1,0
76FB,76FB-23-01,25,Pancang,Bingbin,3,0
76FB,76FB-23-01,25,Pancang,Cangcaratan,2,0
76FB,76FB-23-01,25,Pancang,Bangban,4,0
76FB,76FB-23-01,25,Pancang,Saung ringgeng,3,0
76FB,76FB-23-01,25,Pancang,Lampeni ,5,0
76FB,76FB-23-01,25,Pancang,Purut,3,0
76FB,76FB-23-01,25,Pancang,Buluh,4,0
76FB,76FB-23-01,100,Tiang,Purut,1,51
76FB,76FB-23-01,100,Tiang,Lampeni ,1,32
76FB,76FB-23-01,100,Tiang,Peuris,1,35
76FB,76FB-23-01,100,Tiang,Bengang,1,55
76FB,76FB-23-01,100,Tiang,Padali,1,59
76FB,76FB-23-01,400,Pohon,Purut,1,91
76FB,76FB-23-01,400,Pohon,Taritih,1,90
76FB,76FB-23-01,400,Pohon,Ceuri,1,113
76FB,76FB-23-01,400,Pohon,Huru medang,1,74
76FB,76FB-23-01,400,Pohon,Heas,1,76
76FB,76FB-23-01,400,Pohon,Purut,1,70
76FB,76FB-23-01,400,Pohon,Jirak,1,80
76FB,76FB-23-01,400,Pohon,Jirak,1,117
76FB,76FB-23-01,400,Pohon,Heas,1,62
76FB,76FB-23-02,4,TB-semai,Cangkore,3,0
76FB,76FB-23-02,4,TB-semai,Rotan,4,0
76FB,76FB-23-02,4,TB-semai,Papakuan,3,0
76FB,76FB-23-02,4,TB-semai,Ki barela,1,0
76FB,76FB-23-02,4,TB-semai,Amis mata,1,0
76FB,76FB-23-02,25,Pancang,Hantap,3,0
76FB,76FB-23-02,25,Pancang,Heas,4,0
76FB,76FB-23-02,25,Pancang,Heucit,3,0
76FB,76FB-23-02,25,Pancang,Burung dahu,1,0
76FB,76FB-23-02,25,Pancang,Lame,1,0
76FB,76FB-23-02,25,Pancang,Buluh,6,0
76FB,76FB-23-02,25,Pancang,Ipis kulit,5,0
76FB,76FB-23-02,25,Pancang,Purut,5,0
76FB,76FB-23-02,25,Pancang,Rotan,4,0
76FB,76FB-23-02,25,Pancang,Jirak,3,0
76FB,76FB-23-02,100,Tiang,Heas,1,41
76FB,76FB-23-02,100,Tiang,Jirak,1,51
76FB,76FB-23-02,100,Tiang,Heas,1,51
76FB,76FB-23-02,100,Tiang,Cangcaratan,1,54
76FB,76FB-23-02,100,Tiang,Bengang,1,53
76FB,76FB-23-02,400,Pohon,Purut,1,103
76FB,76FB-23-02,400,Pohon,Jirak,1,65
76FB,76FB-23-02,400,Pohon,Kuhkuran,1,79
76FB,76FB-23-02,400,Pohon,Salam,1,69
76FB,76FB-23-02,400,Pohon,Ceuri,1,92
76FB,76FB-23-02,400,Pohon,Padali,1,69
76FB,76FB-23-02,400,Pohon,Taritih,1,104
76FB,76FB-23-02,400,Pohon,Kuhkuran,1,64
76FB,76FB-23-02,400,Pohon,Ceuri,1,150
76FB,76FB-23-03,4,TB-semai,Papakuan,3,0
76FB,76FB-23-03,4,TB-semai,Rotan,5,0
76FB,76FB-23-03,4,TB-semai,Purut,2,0
76FB,76FB-23-03,4,TB-semai,Cariang,1,0
76FB,76FB-23-03,4,TB-semai,Tuak kalapa,1,0
76FB,76FB-23-03,4,TB-semai,Hata,1,0
76FB,76FB-23-03,25,Pancang,Buluh,5,0
76FB,76FB-23-03,25,Pancang,Jirak,6,0
76FB,76FB-23-03,25,Pancang,Ki kacang,3,0
76FB,76FB-23-03,25,Pancang,Purut,4,0
76FB,76FB-23-03,25,Pancang,Ipis kulit,3,0
76FB,76FB-23-03,25,Pancang,Ceuri,4,0
76FB,76FB-23-03,25,Pancang,Ki huut,3,0
76FB,76FB-23-03,25,Pancang,Ki mokla,1,0
76FB,76FB-23-03,100,Tiang,Jirak,1,45
76FB,76FB-23-03,100,Tiang,Lampeni ,1,49
76FB,76FB-23-03,400,Pohon,Kuhkuran,1,74
76FB,76FB-23-03,400,Pohon,Purut,1,87
76FB,76FB-23-03,400,Pohon,Jirak,1,79
76FB,76FB-23-03,400,Pohon,Bengang,1,88
76FB,76FB-23-03,400,Pohon,Ceuri,1,85
76FB,76FB-23-03,400,Pohon,Bengang,1,104
76FB,76FB-23-03,400,Pohon,Ceuri,1,85
76FB,76FB-23-03,400,Pohon,Heas,1,141
76FB,76FB-23-03,400,Pohon,Teureup,1,83
76FB,76FB-23-03,400,Pohon,Purut,1,16
76FB,76FB-23-04,4,TB-semai,Papakuan,2,0
76FB,76FB-23-04,4,TB-semai,Bingbin,4,0
76FB,76FB-23-04,4,TB-semai,Rotan,2,0
76FB,76FB-23-04,4,TB-semai,Sayar,2,0
76FB,76FB-23-04,4,TB-semai,Patat,3,0
76FB,76FB-23-04,25,Pancang,Purut,3,0
76FB,76FB-23-04,25,Pancang,Buluh,6,0
76FB,76FB-23-04,25,Pancang,Heucit,1,0
76FB,76FB-23-04,25,Pancang,Bengang,1,0
76FB,76FB-23-04,25,Pancang,Bingbin,2,0
76FB,76FB-23-04,25,Pancang,Hanjiat,1,0
76FB,76FB-23-04,25,Pancang,Burung dahu,3,0
76FB,76FB-23-04,100,Tiang,Bungur,1,39
76FB,76FB-23-04,100,Tiang,Ceuri,1,54
76FB,76FB-23-04,100,Tiang,Ki ganik,1,50
76FB,76FB-23-04,400,Pohon,Padali,1,74
76FB,76FB-23-04,400,Pohon,Taritih,1,74
76FB,76FB-23-04,400,Pohon,Ceuri,1,84
76FB,76FB-23-04,400,Pohon,Salam,1,213
76FB,76FB-23-04,400,Pohon,Ki mokla,1,115
76FB,76FB-23-04,400,Pohon,Jirak,1,73
76FB,76FB-23-04,400,Pohon,Ceuri,1,65
76FB,76FB-23-04,400,Pohon,Padali,1,175
76FB,76FB-23-04,400,Pohon,Ceuri,1,81
76FB,76FB-23-04,400,Pohon,Jirak,1,82
76FB,76FB-23-04,400,Pohon,Taritih,1,67
76FB,76FB-23-05,4,TB-semai,Haraghag,8,0
76FB,76FB-23-05,4,TB-semai,Papakuan,2,0
76FB,76FB-23-05,4,TB-semai,Bingbin,2,0
76FB,76FB-23-05,4,TB-semai,Hata,3,0
76FB,76FB-23-05,4,TB-semai,Rotan,1,0
76FB,76FB-23-05,4,TB-semai,Carulang,3,0
76FB,76FB-23-05,25,Pancang,Jirak,10,0
76FB,76FB-23-05,25,Pancang,Ceuri,2,0
76FB,76FB-23-05,25,Pancang,Buluh,6,0
76FB,76FB-23-05,25,Pancang,Bingbin,3,0
76FB,76FB-23-05,25,Pancang,Ki huut,3,0
76FB,76FB-23-05,25,Pancang,Cau kole,4,0
76FB,76FB-23-05,25,Pancang,Sulangkar,2,0
76FB,76FB-23-05,25,Pancang,Hanjiat,3,0
76FB,76FB-23-05,25,Pancang,Kuhkuran,1,0
76FB,76FB-23-05,100,Tiang,Jirak,1,57
76FB,76FB-23-05,100,Tiang,Jirak,1,43
76FB,76FB-23-05,100,Tiang,Putat,1,55
76FB,76FB-23-05,100,Tiang,Ki segel,1,41
76FB,76FB-23-05,100,Tiang,Purut,1,59
76FB,76FB-23-05,400,Pohon,Ki bonteng,1,70
76FB,76FB-23-05,400,Pohon,Hanjiat,1,88
76FB,76FB-23-05,400,Pohon,Ki mokla,1,103
76FB,76FB-23-05,400,Pohon,Ki kacang,1,69
